Código do Nível Geográfico;Nível Geográfico;Código do Item Geográfico;Item Geográfico;Ordem Geográfica;Código do Item Temporal;Nível Temporal;Item Temporal;Residência em 31/07/2005, UF, município ou país estrangeiro;Residência em 31/07/2005, UF, município ou país estrangeiro (código);Residência em 31/07/2005, UF, município ou país estrangeiro (ordem);Idade calculada, anos, classe;Idade calculada, anos, classe (código);Idade calculada, anos, classe (ordem);Sexo;Sexo (código);Sexo (ordem);Frequência;Observações
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Masculino;1;1;191;19
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Feminino;2;2;99;9
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Masculino;1;1;141;15
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Feminino;2;2;140;13
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Masculino;1;1;111;11
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Feminino;2;2;93;9
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Masculino;1;1;91;8
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Feminino;2;2;61;8
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Masculino;1;1;92;8
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Feminino;2;2;90;8
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Masculino;1;1;X;X
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Feminino;2;2;X;X
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 70 a 74 anos;16;16;Masculino;1;1;X;X
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 75 a 79 anos;17;17;Feminino;2;2;X;X
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 80 a 84 anos;18;18;Masculino;1;1;X;X
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 80 a 84 anos;18;18;Feminino;2;2;X;X
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Masculino;1;1;X;X
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;37;7
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Masculino;1;1;39;8
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Feminino;2;2;X;X
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Masculino;1;1;34;6
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Masculino;1;1;34;6
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Masculino;1;1;39;8
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Feminino;2;2;36;8
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Masculino;1;1;29;6
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Feminino;2;2;31;6
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Masculino;1;1;43;9
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Feminino;2;2;X;X
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Feminino;2;2;X;X
9235;Município (2010);4120804;QUATRO BARRAS;21;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 70 a 74 anos;16;16;Masculino;1;1;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Feminino;2;2;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Feminino;2;2;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Feminino;2;2;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Feminino;2;2;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Masculino;1;1;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Feminino;2;2;X;X
9235;Município (2010);4121208;QUITANDINHA;22;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 70 a 74 anos;16;16;Masculino;1;1;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;23;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;23;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Masculino;1;1;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;23;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Feminino;2;2;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;23;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;23;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;23;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Feminino;2;2;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;23;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;23;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Feminino;2;2;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;23;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;23;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;23;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;23;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Masculino;1;1;405;40
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;611;61
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Masculino;1;1;480;47
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Feminino;2;2;388;39
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Masculino;1;1;267;27
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Feminino;2;2;320;34
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Masculino;1;1;176;17
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Feminino;2;2;302;30
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Masculino;1;1;574;61
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Feminino;2;2;707;70
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Masculino;1;1;733;70
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Feminino;2;2;721;69
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Masculino;1;1;643;63
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Feminino;2;2;645;65
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Masculino;1;1;567;54
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Feminino;2;2;475;48
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Masculino;1;1;385;37
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Feminino;2;2;306;28
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Masculino;1;1;222;23
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Feminino;2;2;165;17
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Masculino;1;1;210;20
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Feminino;2;2;111;12
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Masculino;1;1;101;11
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Feminino;2;2;110;10
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Masculino;1;1;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Feminino;2;2;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 70 a 74 anos;16;16;Masculino;1;1;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 70 a 74 anos;16;16;Feminino;2;2;57;6
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 75 a 79 anos;17;17;Masculino;1;1;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 75 a 79 anos;17;17;Feminino;2;2;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 80 a 84 anos;18;18;Masculino;1;1;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;24;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 90 a 94 anos;20;20;Feminino;2;2;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Masculino;1;1;37;7
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;28;6
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Masculino;1;1;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Feminino;2;2;23;6
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Feminino;2;2;35;6
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Feminino;2;2;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Masculino;1;1;36;7
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Feminino;2;2;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Masculino;1;1;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Feminino;2;2;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 75 a 79 anos;17;17;Masculino;1;1;X;X
9235;Município (2010);4127601;TIJUCAS DO SUL;25;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 75 a 79 anos;17;17;Feminino;2;2;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Masculino;1;1;18;6
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Masculino;1;1;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Feminino;2;2;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Feminino;2;2;16;6
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Masculino;1;1;15;6
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Feminino;2;2;21;8
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Masculino;1;1;16;6
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Feminino;2;2;19;8
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Feminino;2;2;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9235;Município (2010);4127882;TUNAS DO PARANÁ;26;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 70 a 74 anos;16;16;Feminino;2;2;X;X
